timestamp,open,high,low,close,volume
1757139120000,110748.0,110748.0,110748.0,110748.0,0.0
1757139180000,110748.0,110748.0,110748.0,110748.0,0.0
1757139240000,110748.0,110748.0,110748.0,110748.0,0.0
1757139300000,110734.0,110734.0,110733.99,110733.99,0.00145
1757139360000,110733.99,110733.99,110733.99,110733.99,0.001
1757139420000,110735.99,110735.99,110735.99,110735.99,0.001
1757139480000,110735.99,110735.99,110735.99,110735.99,0.0
1757139540000,110735.99,110735.99,110735.99,110735.99,0.0
1757139600000,110736.01,110736.01,110736.01,110736.01,0.00361
1757139660000,110736.01,110736.01,110736.01,110736.01,0.0
1757139720000,110736.01,110736.01,110736.01,110736.01,0.0
1757139780000,110736.01,110736.01,110736.01,110736.01,0.0
1757139840000,110736.01,110736.01,110736.01,110736.01,0.0
1757139900000,110736.01,110736.01,110736.01,110736.01,0.0
1757139960000,110736.01,110736.01,110736.01,110736.01,0.0
1757140020000,110736.01,110736.01,110736.01,110736.01,0.0
1757140080000,110807.99,110807.99,110807.99,110807.99,0.001
1757140140000,110807.99,110807.99,110807.99,110807.99,0.0
1757140200000,110807.99,110807.99,110807.99,110807.99,0.0
1757140260000,110834.0,110834.0,110834.0,110834.0,0.04511
1757140320000,110834.0,110834.0,110834.0,110834.0,0.0
1757140380000,110834.0,110834.0,110834.0,110834.0,0.0
1757140440000,110834.0,110834.0,110834.0,110834.0,0.0
1757140500000,110834.0,110834.0,110834.0,110834.0,0.0
1757140560000,110834.0,110834.0,110834.0,110834.0,0.0
1757140620000,110834.0,110834.0,110834.0,110834.0,0.0
1757140680000,110834.0,110834.0,110834.0,110834.0,0.0
1757140740000,110834.0,110834.0,110834.0,110834.0,0.0
1757140800000,110834.0,110834.0,110834.0,110834.0,0.0
1757140860000,110834.0,110834.0,110834.0,110834.0,0.0
1757140920000,110834.0,110834.0,110834.0,110834.0,0.0
1757140980000,110834.0,110834.0,110834.0,110834.0,0.0
1757141040000,110834.0,110834.0,110834.0,110834.0,0.0
1757141100000,110834.0,110834.0,110834.0,110834.0,0.0
1757141160000,110834.0,110834.0,110834.0,110834.0,0.0
1757141220000,110834.0,110834.0,110834.0,110834.0,0.0
1757141280000,110834.0,110834.0,110834.0,110834.0,0.0
1757141340000,110834.0,110834.0,110834.0,110834.0,0.0
1757141400000,110800.0,110800.0,110800.0,110800.0,0.001
1757141460000,110800.0,110800.0,110800.0,110800.0,0.001
1757141520000,110800.0,110800.0,110800.0,110800.0,0.0
1757141580000,110794.71,110794.71,110794.71,110794.71,0.001
1757141640000,110794.71,110794.71,110794.71,110794.71,0.0
1757141700000,110794.71,110794.71,110794.71,110794.71,0.0
1757141760000,110794.71,110794.71,110794.71,110794.71,0.0
1757141820000,110784.93,110784.93,110784.93,110784.93,0.001
1757141880000,110784.93,110784.93,110784.93,110784.93,0.0
1757141940000,110797.99,110797.99,110797.99,110797.99,0.002
1757142000000,110797.99,110797.99,110797.99,110797.99,0.0
1757142060000,110797.99,110797.99,110797.99,110797.99,0.0
1757142120000,110797.99,110797.99,110797.99,110797.99,0.0
1757142180000,110797.99,110797.99,110797.99,110797.99,0.0
1757142240000,110797.99,110797.99,110797.99,110797.99,0.0
1757142300000,110788.01,110788.01,110788.01,110788.01,0.00099
1757142360000,110788.01,110788.01,110788.01,110788.01,0.0
1757142420000,110788.01,110788.01,110788.01,110788.01,0.0
1757142480000,110788.01,110788.01,110788.01,110788.01,0.0
1757142540000,110794.0,110794.01,110794.0,110794.01,0.0009
1757142600000,110794.01,110794.01,110794.01,110794.01,0.00034
1757142660000,110798.01,110805.24,110798.01,110805.24,0.0018
1757142720000,110805.24,110805.24,110805.24,110805.24,0.0
1757142780000,110805.24,110805.24,110805.24,110805.24,0.0
1757142840000,110808.01,110811.84,110808.01,110811.84,0.0018
1757142900000,110811.84,110811.84,110811.84,110811.84,0.00029
1757142960000,110813.01,110816.7,110813.01,110816.7,0.0018
1757143020000,110816.7,110816.7,110816.7,110816.7,0.0
1757143080000,110816.7,110816.7,110816.7,110816.7,0.0
1757143140000,110818.01,110819.63,110818.01,110819.63,0.0009
1757143200000,110816.36,110823.1,110816.36,110823.1,0.00201
1757143260000,110823.1,110823.1,110823.1,110823.1,0.0
1757143320000,110823.1,110823.1,110823.1,110823.1,0.0
1757143380000,110823.1,110823.1,110823.1,110823.1,0.0
1757143440000,110823.1,110823.1,110823.1,110823.1,0.0
1757143500000,110825.98,110825.98,110825.98,110825.98,0.00015
1757143560000,110825.98,110825.98,110825.98,110825.98,0.0
1757143620000,110828.01,110842.0,110828.01,110842.0,0.0054
1757143680000,110842.0,110842.0,110842.0,110842.0,0.0
1757143740000,110842.0,110842.0,110842.0,110842.0,0.0
1757143800000,110842.0,110842.0,110842.0,110842.0,0.0
1757143860000,110842.0,110842.0,110842.0,110842.0,0.0
1757143920000,110842.0,110842.0,110842.0,110842.0,0.0
1757143980000,110842.0,110842.0,110842.0,110842.0,0.0
