timestamp,open,high,low,close,volume
1757066400000,4413.83,4460.94,4058.26,4058.26,3.5772
1757070000000,4057.66,4579.98,4054.38,4417.38,119.9423
1757073600000,4417.99,4480.33,4075.19,4467.85,178.568
1757077200000,4474.25,4495.8,4098.62,4440.34,238.5145
1757080800000,4441.93,4495.8,4072.7,4270.95,221.6543
1757084400000,4270.95,4495.8,3500.0,4280.15,434.2857
1757088000000,4282.32,4495.8,3460.59,4295.87,43.5191
1757091600000,4296.66,4495.8,4273.0,4289.66,327.8575
1757095200000,4290.76,4316.83,3946.85,4315.08,115.0113
1757098800000,4313.15,4612.48,3658.7,4328.47,99.9664
1757102400000,4334.44,4341.92,4322.74,4338.34,50.4598
1757106000000,4338.34,4795.44,4175.16,4298.44,126.409
1757109600000,4298.39,4319.58,3826.39,4313.0,86.5397
1757113200000,4313.3,4318.72,4305.04,4306.98,58.8754
1757116800000,4306.99,4794.43,4303.02,4324.0,82.8473
1757120400000,4323.01,4794.43,4312.72,4318.18,99.0536
1757124000000,4319.5,5170.45,3344.99,4321.86,94.9733
1757127600000,4322.34,4323.87,4316.86,4319.77,90.6232
1757131200000,4320.3,5169.45,4303.17,4309.22,75.3388
1757134800000,4309.25,4312.47,3150.53,4295.57,92.0889
1757138400000,4295.65,4307.03,4292.95,4302.33,56.8638
1757142000000,4301.79,4312.87,4300.58,4312.27,57.5669
1757145600000,4313.31,4315.05,4305.87,4311.14,57.3718
1757149200000,4311.13,4336.11,4292.69,4292.69,66.2314
1757152800000,4293.96,4303.42,900.0,4300.73,101.4683
1757156400000,4301.47,5406.8,3951.19,4299.89,119.0079
1757160000000,4299.62,4306.72,3961.23,4299.21,74.958
1757163600000,4298.25,4302.32,4287.42,4293.4,128.0457
1757167200000,4292.89,4727.78,4292.01,4300.27,128.0108
