timestamp,open,high,low,close,volume
1757109540000,4298.44,4298.44,4298.44,4298.44,0.1151
1757109600000,4298.39,4301.73,4298.39,4301.73,8.7161
1757109660000,4301.74,4303.22,4301.73,4303.22,0.4756
1757109720000,4302.49,4302.49,4302.49,4302.49,0.0012
1757109780000,4302.49,4302.49,4302.49,4302.49,0.0
1757109840000,4296.56,4296.56,4295.48,4295.48,1.2151
1757109900000,4299.68,4299.79,4299.68,4299.78,8.6853
1757109960000,4299.37,4300.54,3826.39,4300.54,1.719
1757110020000,4303.43,4303.7,4303.43,4303.7,4.3459
1757110080000,4303.65,4303.7,4303.65,4303.7,0.5012
1757110140000,4303.59,4303.59,4303.59,4303.59,0.1445
1757110200000,4306.18,4306.75,4306.17,4306.63,1.5371
1757110260000,4307.01,4307.11,4307.01,4307.11,1.5851
1757110320000,4306.9,4306.9,4302.05,4302.05,0.445
1757110380000,4303.73,4303.73,4302.97,4302.97,0.0216
1757110440000,4302.97,4303.6,4302.97,4303.6,0.0486
1757110500000,4304.61,4304.61,4304.61,4304.61,0.0022
1757110560000,4304.61,4304.61,4304.61,4304.61,0.0
1757110620000,4303.28,4303.86,4303.22,4303.85,0.9391
1757110680000,4303.85,4303.85,4303.85,4303.85,0.0
1757110740000,4302.51,4302.51,4302.51,4302.51,0.01
1757110800000,4303.37,4303.43,4302.12,4302.12,1.0763
1757110860000,4301.96,4303.17,4301.96,4303.17,0.03
1757110920000,4304.1,4305.22,4304.1,4305.22,0.088
1757110980000,4304.3,4304.3,4302.52,4302.52,3.7023
1757111040000,4302.49,4302.49,4302.49,4302.49,0.01
1757111100000,4300.37,4300.37,4299.3,4299.3,0.1619
1757111160000,4301.45,4301.45,4301.45,4301.45,0.01
1757111220000,4302.27,4302.27,4302.27,4302.27,0.93
1757111280000,4302.42,4302.42,4302.42,4302.42,0.0808
1757111340000,4302.42,4302.42,4302.42,4302.42,0.0
1757111400000,4303.43,4306.2,4303.43,4306.2,8.5613
1757111460000,4308.22,4308.88,4308.22,4308.88,6.0702
1757111520000,4309.75,4310.8,4309.33,4310.8,8.9
1757111580000,4310.97,4310.97,4310.76,4310.76,0.0689
1757111640000,4309.58,4309.58,4309.58,4309.58,1.356
1757111700000,4309.58,4309.58,4309.58,4309.58,0.0
1757111760000,4308.14,4310.48,4308.14,4310.48,0.0702
1757111820000,4310.48,4310.48,4310.48,4310.48,0.0
1757111880000,4311.01,4311.01,4311.01,4311.01,0.0403
1757111940000,4310.92,4311.72,4309.76,4311.15,1.4926
1757112000000,4311.15,4311.15,4311.15,4311.15,0.0
1757112060000,4311.15,4311.15,4311.15,4311.15,0.0
1757112120000,4311.76,4312.75,4311.76,4312.75,0.0431
1757112180000,4314.98,4317.06,3826.39,4317.06,5.5988
1757112240000,4316.54,4316.54,4316.54,4316.54,0.0023
1757112300000,4316.31,4316.84,3826.39,4316.83,3.335
1757112360000,4319.58,4319.58,4319.58,4319.58,0.0024
1757112420000,4319.58,4319.58,4319.58,4319.58,0.0
1757112480000,4319.27,4319.27,4318.62,4318.62,1.33
1757112540000,4318.62,4318.62,4318.62,4318.62,0.0
1757112600000,4312.54,4312.54,4311.81,4311.81,0.0746
1757112660000,4312.02,4315.19,4312.02,4315.19,0.059
1757112720000,4315.19,4315.19,4315.19,4315.19,0.0
1757112780000,4315.19,4315.19,4315.19,4315.19,0.0
1757112840000,4314.82,4314.82,4314.82,4314.82,11.4848
1757112900000,4314.82,4314.82,4314.82,4314.82,0.04
1757112960000,4314.45,4314.45,4313.51,4313.51,1.1809
1757113020000,4314.02,4314.02,4314.02,4314.02,0.01
1757113080000,4313.2,4313.2,4313.2,4313.2,0.1984
1757113140000,4313.0,4313.0,4313.0,4313.0,0.139
1757113200000,4313.3,4314.42,4311.87,4314.42,0.0736
1757113260000,4314.42,4316.04,4313.67,4316.04,0.0823
1757113320000,4316.1,4316.1,4316.1,4316.1,0.05
1757113380000,4317.07,4317.13,4317.07,4317.13,0.0909
1757113440000,4318.72,4318.72,4316.08,4316.08,1.3953
1757113500000,4316.08,4316.08,4316.08,4316.08,0.0
1757113560000,4316.08,4316.08,4316.08,4316.08,0.0
1757113620000,4314.45,4314.45,4313.01,4313.02,0.07
1757113680000,4312.33,4312.33,4312.33,4312.33,1.3109
1757113740000,4313.03,4313.04,4312.45,4312.95,0.517
1757113800000,4312.33,4312.33,4312.33,4312.33,0.0034
1757113860000,4312.33,4312.33,4312.33,4312.33,0.0
1757113920000,4312.33,4312.33,4312.33,4312.33,0.0
1757113980000,4312.69,4313.03,4312.69,4313.03,0.3203
1757114040000,4313.03,4313.03,4313.03,4313.03,0.0
1757114100000,4311.5,4311.5,4311.5,4311.5,0.01
1757114160000,4311.5,4311.5,4311.5,4311.5,0.0
1757114220000,4313.97,4314.73,4313.97,4314.73,0.7364
1757114280000,4313.98,4313.98,4313.98,4313.98,0.0394
1757114340000,4313.73,4313.73,4313.73,4313.73,0.02
1757114400000,4312.28,4312.28,4312.28,4312.28,0.0521
1757114460000,4311.18,4311.18,4311.18,4311.18,0.0779
1757114520000,4308.91,4308.91,4308.72,4308.72,0.0058
1757114580000,4308.72,4308.72,4308.72,4308.72,0.0
1757114640000,4310.57,4311.61,4310.57,4311.6,8.6753
1757114700000,4311.6,4311.6,4311.6,4311.6,0.0
1757114760000,4311.57,4314.4,4311.57,4314.4,0.0334
1757114820000,4314.97,4315.81,4314.97,4315.81,5.6739
1757114880000,4314.01,4314.01,4314.01,4314.01,0.0231
