timestamp,open,high,low,close,volume
1757066400000,112368.34,118005.33,57583.97,57583.97,0.69332
1757070000000,57583.97,112433.47,25000.0,112360.01,122.99521
1757073600000,112360.01,162368.63,26938.44,113205.76,123.19197
1757077200000,113205.77,152976.4,43082.01,113070.12,99.01013
1757080800000,113070.12,121329.92,40612.01,110528.72,71.09173
1757084400000,110542.71,111063.27,40721.73,110735.21,113.59364
1757088000000,110712.4,110917.46,109786.92,110815.4,149.62429
1757091600000,110815.4,134309.45,109786.92,110608.18,117.99664
1757095200000,110608.18,116269.99,110571.62,111198.78,89.26841
1757098800000,111198.77,135697.03,111120.16,111604.77,80.9092
1757102400000,111604.76,111661.16,111149.03,111619.87,109.89607
1757106000000,111619.86,131460.09,49941.01,110605.0,115.48691
1757109600000,110605.0,110917.45,109790.09,110800.01,98.29903
1757113200000,110800.0,111020.24,109790.09,110639.6,35.70212
1757116800000,110652.26,115146.58,49948.0,110779.71,69.10931
1757120400000,110779.7,110917.46,109722.54,110867.71,36.37711
1757124000000,110867.7,133052.42,110644.84,111216.14,79.30879
1757127600000,111216.14,111307.69,111008.8,111082.23,34.9218
1757131200000,111082.22,111082.23,110644.58,110876.12,52.714
1757134800000,110876.13,110876.13,110581.81,110714.01,40.708
1757138400000,110714.01,110882.07,110714.01,110752.84,33.81004
1757142000000,110752.83,110829.15,110750.64,110817.0,32.72517
1757145600000,110817.01,110968.0,110774.47,110958.66,34.37603
1757149200000,110958.67,110958.67,109722.54,110701.1,34.48811
1757152800000,110695.07,110804.62,110677.83,110773.61,37.00257
1757156400000,110773.61,111032.78,110675.58,110781.02,89.32901
1757160000000,110781.02,111965.95,109722.54,110832.58,94.73135
1757163600000,110832.59,111108.62,110822.0,110936.81,56.1581
1757167200000,110936.81,121927.25,110829.14,110852.26,29.97768
