timestamp,open,high,low,close,volume
1757068200000,113.09,113.09,113.09,113.09,0.045
1757068500000,112.93,113.09,112.93,113.09,4.447
1757068800000,113.09,113.09,113.09,113.09,0.176
1757069100000,113.09,113.09,113.09,113.09,0.0
1757069400000,112.0,112.0,112.0,112.0,4.0
1757069700000,112.7,112.7,112.7,112.7,3.532
1757070000000,112.7,112.7,112.7,112.7,0.0
1757070300000,112.85,113.0,112.85,113.0,18.931
1757070600000,112.89,112.94,112.87,112.94,5.137
1757070900000,112.98,113.01,112.93,112.93,5.183
1757071200000,112.98,113.04,112.98,113.01,6.23
1757071500000,113.04,113.05,113.04,113.05,9.149
1757071800000,113.05,113.05,113.05,113.05,0.0
1757072100000,113.06,113.06,113.03,113.03,8.999
1757072400000,113.04,113.04,113.04,113.04,0.999
1757072700000,113.02,113.02,112.95,112.95,2.769
1757073000000,112.95,112.95,112.95,112.95,0.0
1757073300000,112.88,112.88,112.87,112.87,43.999
1757073600000,112.85,112.85,112.85,112.85,8.0
1757073900000,112.87,112.88,112.87,112.88,8.999
1757074200000,112.85,112.85,112.85,112.85,6.0
1757074500000,112.9,112.94,112.9,112.94,5.771
1757074800000,112.94,112.94,112.94,112.94,0.0
1757075100000,113.1,113.12,113.1,113.12,2.997
1757075400000,113.0,113.67,113.0,113.67,3.645
1757075700000,113.98,113.98,113.2,113.2,5.424
1757076000000,113.38,113.38,113.24,113.24,1.439
1757076300000,113.46,113.46,113.46,113.46,0.998
1757076600000,113.67,113.81,113.67,113.74,5.097
1757076900000,113.96,114.08,113.96,114.06,2.967
1757077200000,114.15,114.18,114.13,114.18,1.143
1757077500000,114.2,114.26,114.17,114.19,1.18
1757077800000,114.23,114.34,114.15,114.15,8.451
1757078100000,113.96,113.99,113.95,113.99,3.318
1757078400000,114.07,114.14,113.95,113.95,3.751
1757078700000,113.98,114.01,113.98,114.01,1.876
1757079000000,114.31,114.68,114.31,114.68,3.181
1757079300000,114.49,114.55,114.49,114.55,2.0
1757079600000,114.54,114.8,114.54,114.8,2.869
1757079900000,114.85,115.0,114.8,115.0,9.085
1757080200000,114.91,114.91,114.83,114.83,2.0
1757080500000,114.72,114.77,114.71,114.71,4.437
1757080800000,114.77,114.77,114.34,114.39,19.956
1757081100000,114.38,114.38,114.1,114.1,22.002
1757081400000,113.97,113.97,113.66,113.85,2.437
1757081700000,113.78,113.78,113.29,113.29,10.487
1757082000000,113.08,113.08,113.07,113.07,1.001
1757082300000,112.75,112.84,112.59,112.59,4.003
1757082600000,112.7,112.72,112.11,112.24,157.418
1757082900000,112.24,112.24,112.1,112.15,99.881
1757083200000,112.16,112.16,112.12,112.12,1.999
1757083500000,112.07,112.07,111.67,111.87,3.135
1757083800000,111.75,111.99,111.51,111.99,8.62
1757084100000,112.28,112.34,111.86,111.86,2.759
1757084400000,112.04,112.09,111.94,112.07,10.874
1757084700000,112.34,112.38,112.34,112.37,1.602
1757085000000,112.14,112.56,112.12,112.56,3.37
1757085300000,112.51,112.7,112.51,112.57,10.093
1757085600000,112.51,112.68,112.51,112.68,2.045
1757085900000,112.85,112.85,112.75,112.75,1.886
1757086200000,112.75,112.75,112.75,112.75,0.0
1757086500000,112.75,112.75,112.75,112.75,0.0
1757086800000,112.75,112.75,112.75,112.75,0.0
1757087100000,112.75,112.75,112.75,112.75,0.0
1757087400000,112.53,112.53,112.49,112.49,0.491
1757087700000,112.34,112.34,112.34,112.34,20.0
1757088000000,112.11,112.11,112.11,112.11,8.0
1757088300000,112.28,112.28,112.28,112.28,4.0
1757088600000,112.46,112.46,112.46,112.46,0.889
1757088900000,112.48,112.48,112.48,112.48,0.889
1757089200000,112.57,112.57,112.48,112.48,17.395
1757089500000,112.57,112.61,112.57,112.61,90.377
1757089800000,112.54,112.54,112.36,112.36,33.7
1757090100000,112.37,112.49,112.37,112.49,52.126
1757090400000,112.54,112.55,112.52,112.52,10.231
1757090700000,112.52,112.52,112.52,112.52,0.0
1757091000000,112.7,112.7,112.7,112.7,0.046
1757091300000,112.73,112.75,112.71,112.75,193.152
1757091600000,112.58,112.58,112.58,112.58,0.888
1757091900000,112.51,112.51,112.51,112.51,4.0
1757092200000,112.51,112.51,112.51,112.51,0.0
1757092500000,112.52,112.52,112.52,112.52,0.65
1757092800000,112.53,112.53,112.53,112.53,0.046
1757093100000,112.53,112.53,112.53,112.53,0.0
1757093400000,112.35,112.36,112.35,112.36,52.139
1757093700000,112.24,112.24,112.08,112.12,5.3
1757094000000,111.94,112.05,111.94,112.05,4.1
1757094300000,112.05,112.05,112.05,112.05,0.0
1757094600000,112.35,112.39,112.35,112.39,8.89
