timestamp,value_usdc,cash,qty_LTCUSDC
2025-07-02 13:45:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 14:00:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 14:15:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 14:30:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 14:45:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 15:00:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 15:15:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 15:30:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 15:45:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 16:00:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 16:15:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 16:30:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 16:45:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 17:00:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 17:15:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 17:30:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 17:45:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 18:00:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 18:15:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 18:30:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 18:45:00+00:00,332.1351192428074,332.1351192428074,0.0
2025-07-02 19:00:00+00:00,332.1351192428074,0.0,3.8010427928909065
2025-07-02 19:15:00+00:00,333.16140079688796,0.0,3.8010427928909065
2025-07-02 19:30:00+00:00,332.2871609545231,0.0,3.8010427928909065
2025-07-02 19:45:00+00:00,334.30171363475523,0.0,3.8010427928909065
2025-07-02 20:00:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 20:15:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 20:30:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 20:45:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 21:00:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 21:15:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 21:30:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 21:45:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 22:00:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 22:15:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 22:30:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 22:45:00+00:00,334.6057970581865,334.6057970581865,0.0
2025-07-02 23:00:00+00:00,334.6057970581865,0.0,3.816651044350251
2025-07-02 23:15:00+00:00,334.45313101641244,0.0,3.816651044350251
2025-07-02 23:30:00+00:00,332.8883040882289,0.0,3.816651044350251
2025-07-02 23:45:00+00:00,333.2699691926639,0.0,3.816651044350251
2025-07-03 00:00:00+00:00,333.91879987020343,0.0,3.816651044350251
2025-07-03 00:15:00+00:00,333.2699691926639,0.0,3.816651044350251
2025-07-03 00:30:00+00:00,334.18596544330796,0.0,3.816651044350251
2025-07-03 00:45:00+00:00,333.4989682553249,0.0,3.816651044350251
2025-07-03 01:00:00+00:00,333.3463022135509,0.0,3.816651044350251
2025-07-03 01:15:00+00:00,334.03329940153395,0.0,3.816651044350251
2025-07-03 01:30:00+00:00,333.4989682553249,0.0,3.816651044350251
2025-07-03 01:45:00+00:00,333.72796731798593,0.0,3.816651044350251
2025-07-03 02:00:00+00:00,333.0409701300029,0.0,3.816651044350251
2025-07-03 02:15:00+00:00,332.3539729420198,0.0,3.816651044350251
2025-07-03 02:30:00+00:00,333.0409701300029,0.0,3.816651044350251
2025-07-03 02:45:00+00:00,335.025628673065,0.0,3.816651044350251
2025-07-03 03:00:00+00:00,335.36912726705657,0.0,3.816651044350251
2025-07-03 03:15:00+00:00,336.5904556012486,0.0,3.816651044350251
2025-07-03 03:30:00+00:00,337.01028721612715,337.01028721612715,0.0
2025-07-03 03:45:00+00:00,337.01028721612715,337.01028721612715,0.0
2025-07-03 04:00:00+00:00,337.01028721612715,337.01028721612715,0.0
2025-07-03 04:15:00+00:00,337.01028721612715,337.01028721612715,0.0
2025-07-03 04:30:00+00:00,337.01028721612715,0.0,3.812764874036963
2025-07-03 04:45:00+00:00,337.39156370353084,0.0,3.812764874036963
2025-07-03 05:00:00+00:00,339.0310525993667,0.0,3.812764874036963
2025-07-03 05:15:00+00:00,339.4123290867704,0.0,3.812764874036963
2025-07-03 05:30:00+00:00,340.4799032515008,0.0,3.812764874036963
2025-07-03 05:45:00+00:00,342.2337750935578,0.0,3.812764874036963
2025-07-03 06:00:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 06:15:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 06:30:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 06:45:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 07:00:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 07:15:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 07:30:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 07:45:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 08:00:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 08:15:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 08:30:00+00:00,341.89062625489447,341.89062625489447,0.0
2025-07-03 08:45:00+00:00,341.89062625489447,0.0,3.766144814440344
2025-07-03 09:00:00+00:00,342.1165949437609,0.0,3.766144814440344
2025-07-03 09:15:00+00:00,345.4308023804684,0.0,3.766144814440344
2025-07-03 09:30:00+00:00,345.9204012063456,0.0,3.766144814440344
2025-07-03 09:45:00+00:00,346.6359687210893,0.0,3.766144814440344
2025-07-03 10:00:00+00:00,345.73209396562356,0.0,3.766144814440344
2025-07-03 10:15:00+00:00,344.6399119694359,0.0,3.766144814440344
2025-07-03 10:30:00+00:00,343.623052869537,0.0,3.766144814440344
2025-07-03 10:45:00+00:00,344.3762818324251,0.0,3.766144814440344
2025-07-03 11:00:00+00:00,343.99966735098104,0.0,3.766144814440344
2025-07-03 11:15:00+00:00,342.53087087334933,0.0,3.766144814440344
2025-07-03 11:30:00+00:00,343.1711154918042,0.0,3.766144814440344
2025-07-03 11:45:00+00:00,343.9620059028366,343.9620059028366,0.0
2025-07-03 12:00:00+00:00,343.9620059028366,343.9620059028366,0.0
2025-07-03 12:15:00+00:00,343.9620059028366,343.9620059028366,0.0
2025-07-03 12:30:00+00:00,343.9620059028366,343.9620059028366,0.0
2025-07-03 12:45:00+00:00,343.9620059028366,343.9620059028366,0.0
2025-07-03 13:00:00+00:00,343.9620059028366,343.9620059028366,0.0
2025-07-03 13:15:00+00:00,343.9620059028366,343.9620059028366,0.0
2025-07-03 13:30:00+00:00,343.9620059028366,0.0,3.7756531932254296
2025-07-03 13:45:00+00:00,344.52835388182046,0.0,3.7756531932254296
2025-07-03 14:00:00+00:00,342.18744890202066,0.0,3.7756531932254296
2025-07-03 14:15:00+00:00,342.22520543395296,0.0,3.7756531932254296
2025-07-03 14:30:00+00:00,342.2629619658852,0.0,3.7756531932254296
2025-07-03 14:45:00+00:00,341.9231531784949,0.0,3.7756531932254296
2025-07-03 15:00:00+00:00,339.65776126255963,0.0,3.7756531932254296
2025-07-03 15:15:00+00:00,339.0536567516436,0.0,3.7756531932254296
2025-07-03 15:30:00+00:00,337.7699346659469,0.0,3.7756531932254296
2025-07-03 15:45:00+00:00,335.8821080693342,0.0,3.7756531932254296
2025-07-03 16:00:00+00:00,337.16583015503085,0.0,3.7756531932254296
2025-07-03 16:15:00+00:00,335.7310819416052,0.0,3.7756531932254296
2025-07-03 16:30:00+00:00,336.8260213676405,0.0,3.7756531932254296
2025-07-03 16:45:00+00:00,337.8076911978792,0.0,3.7756531932254296
