timestamp,value_usdc,cash,qty_BTCUSDC,action,entropy,adx,exp_ret
2025-09-02 05:14:00+00:00,1000.0,1000.0,0.0,HOLD,-18876.344680232265,27.68332240676668,1.2611008505428961e-05
2025-09-02 05:15:00+00:00,1000.0,1000.0,0.0,HOLD,-18879.470298776636,28.69935951031072,-6.750303565972489e-06
2025-09-02 05:16:00+00:00,1000.0,1000.0,0.0,HOLD,-31041.340364085005,29.80486617196252,-2.447578654948439e-05
2025-09-02 05:17:00+00:00,1000.0,1000.0,0.0,HOLD,-43961.995247275605,29.606423975764297,1.9662090235489015e-05
2025-09-02 05:18:00+00:00,1000.0,1000.0,0.0,HOLD,-43996.756689293456,29.31325646062388,2.5046450709302383e-05
2025-09-02 05:19:00+00:00,1000.0,1000.0,0.0,HOLD,-47783.123935311465,30.881026902873764,6.888549534075896e-05
2025-09-02 05:20:00+00:00,1000.0,1000.0,0.0,HOLD,-47698.868318262255,32.66826538462946,3.5611525812723665e-06
2025-09-02 05:21:00+00:00,1000.0,1000.0,0.0,HOLD,-47698.868318262255,32.32265041160745,-5.039179514467173e-05
2025-09-02 05:22:00+00:00,1000.0,1000.0,0.0,HOLD,-47716.4177523316,31.15811984761237,-5.2457329153017636e-05
2025-09-02 05:23:00+00:00,1000.0,1000.0,0.0,HOLD,-47770.19136779192,29.891768883786597,-3.6303858622991176e-05
2025-09-02 05:24:00+00:00,1000.0,1000.0,0.0,HOLD,-47770.19136779192,29.05901292963886,-9.800323282731905e-07
2025-09-02 05:25:00+00:00,1000.0,1000.0,0.0,HOLD,-47808.13259312134,28.93809010880628,4.420768797772787e-05
2025-09-02 05:26:00+00:00,1000.0,1000.0,0.0,HOLD,-47858.5802904106,29.57682309591311,3.5368357357381924e-05
2025-09-02 05:27:00+00:00,1000.0,1000.0,0.0,HOLD,-47877.68345118439,28.389179863014157,2.0328069075173003e-05
2025-09-02 05:28:00+00:00,1000.0,1000.0,0.0,HOLD,-49804.627532960214,27.172728017835592,4.8872147992094005e-06
2025-09-02 05:29:00+00:00,1000.0,1000.0,0.0,HOLD,-49793.8531241368,26.494314027852983,-2.354599444412009e-05
2025-09-02 05:30:00+00:00,1000.0,1000.0,0.0,HOLD,-49803.76073693843,26.421566587776685,8.580734604132796e-06
2025-09-02 05:31:00+00:00,1000.0,1000.0,0.0,HOLD,-49850.84643745961,26.81045904692771,-2.025020168011221e-06
2025-09-02 05:32:00+00:00,1000.0,1000.0,0.0,HOLD,-49890.84206565132,26.864369097585524,-2.7860394956495156e-05
2025-09-02 05:33:00+00:00,1000.0,1000.0,0.0,HOLD,-49837.57033808885,26.088621368741325,-8.85348716971612e-06
2025-09-02 05:34:00+00:00,1000.0,1000.0,0.0,HOLD,-49902.97801671892,25.27434631619166,-2.4817929651644284e-05
2025-09-02 05:35:00+00:00,1000.0,1000.0,0.0,HOLD,-49955.4087195703,24.412386130569107,-6.687771389104982e-06
2025-09-02 05:36:00+00:00,1000.0,1000.0,0.0,HOLD,-49923.007743886184,24.885017754268862,2.8977071564625215e-05
2025-09-02 05:37:00+00:00,1000.0,1000.0,0.0,HOLD,-49909.945646641165,23.588289191972795,-1.2588758165302809e-05
2025-09-02 05:38:00+00:00,1000.0,1000.0,0.0,HOLD,-49909.945646641165,21.23680360603621,-1.9710171684510046e-05
2025-09-02 05:39:00+00:00,1000.0,1000.0,0.0,HOLD,-49923.007743886184,19.119915098848235,5.111620136664709e-06
2025-09-02 05:40:00+00:00,1000.0,1000.0,0.0,HOLD,-50387.703198808915,16.89743708213935,2.7461023960464933e-05
2025-09-02 05:41:00+00:00,1000.0,1000.0,0.0,HOLD,-50426.43016100431,15.867074643190763,-2.6119167809821996e-05
2025-09-02 05:42:00+00:00,1000.0,1000.0,0.0,HOLD,-50440.88210609378,15.117359693059216,3.7201864506438596e-06
2025-09-02 05:43:00+00:00,1000.0,1000.0,0.0,HOLD,-50515.48209406492,14.881707942124844,-9.552888273267377e-07
2025-09-02 05:44:00+00:00,1000.0,1000.0,0.0,HOLD,-50515.48209406492,15.038646598733417,-3.4264296638452364e-05
2025-09-02 05:45:00+00:00,1000.0,1000.0,0.0,HOLD,-50496.62921304662,15.34930123243097,1.0476682123808419e-05
2025-09-02 05:46:00+00:00,1000.0,1000.0,0.0,HOLD,-50502.30201733746,15.354382520927237,2.1698554636221805e-05
2025-09-02 05:47:00+00:00,1000.0,1000.0,0.0,HOLD,-50445.83893854322,15.391107254288679,6.618405602545873e-05
2025-09-02 05:48:00+00:00,1000.0,1000.0,0.0,HOLD,-50371.516708225194,16.14979982165017,0.0001212278382588846
2025-09-02 05:49:00+00:00,1000.0,1000.0,0.0,HOLD,-43530.14083664944,17.91595454613817,2.8127951210424673e-05
2025-09-02 05:50:00+00:00,1000.0,1000.0,0.0,HOLD,-43530.14083664944,17.474741269700814,5.814231891972006e-05
2025-09-02 05:51:00+00:00,1000.0,1000.0,0.0,HOLD,-43603.908879680384,18.142867837054496,8.394048450040208e-05
2025-09-02 05:52:00+00:00,1000.0,1000.0,0.0,HOLD,-43603.908879680384,19.68165437113243,2.293184801375787e-05
2025-09-02 05:53:00+00:00,1000.0,1000.0,0.0,HOLD,-43562.87309537854,19.902116574836473,2.994984755401907e-05
2025-09-02 05:54:00+00:00,1000.0,1000.0,0.0,HOLD,-43603.908879680384,20.08811638047756,1.8453701527397735e-05
2025-09-02 05:55:00+00:00,1000.0,1000.0,0.0,HOLD,-43680.69175841139,21.24401226748557,4.357440259958541e-05
2025-09-02 05:56:00+00:00,1000.0,1000.0,0.0,HOLD,-43631.54596209119,22.0207573214079,7.531586169209328e-07
2025-09-02 05:57:00+00:00,1000.0,1000.0,0.0,HOLD,-43680.69175841139,23.653773643316548,-9.739565056456106e-07
2025-09-02 05:58:00+00:00,1000.0,1000.0,0.0,HOLD,-43680.69175841139,25.90447411507277,1.4306730253043285e-05
2025-09-02 05:59:00+00:00,1000.0,1000.0,0.0,HOLD,-43680.69175841139,28.18177238615571,-6.664711643722632e-06
2025-09-02 06:00:00+00:00,1000.0,1000.0,0.0,HOLD,-43786.41804970067,30.203978890296955,-7.141024241031582e-06
2025-09-02 06:01:00+00:00,1000.0,1000.0,0.0,HOLD,-43788.58819291467,31.16049558134979,-2.2423292865381318e-05
2025-09-02 06:02:00+00:00,1000.0,1000.0,0.0,HOLD,-43749.81302579693,28.922816835655652,-1.1273582309092003e-05
2025-09-02 06:03:00+00:00,1000.0,1000.0,0.0,HOLD,-43717.92199587181,28.228965213880013,9.192144035242153e-06
2025-09-02 06:04:00+00:00,1000.0,1000.0,0.0,HOLD,-43729.26461966061,28.44685062091831,-5.170850796897182e-06
2025-09-02 06:05:00+00:00,1000.0,1000.0,0.0,HOLD,-43703.46756918397,27.462601162858427,3.228913315962265e-05
2025-09-02 06:06:00+00:00,1000.0,1000.0,0.0,HOLD,-38009.03028375044,29.177132157089382,0.00011479200020047135
2025-09-02 06:07:00+00:00,1000.0,1000.0,0.0,HOLD,-37959.95981653005,31.73907216725428,6.525764639212349e-05
2025-09-02 06:08:00+00:00,1000.0,1000.0,0.0,HOLD,-37959.95981653005,34.69258761307207,9.011868961788258e-05
2025-09-02 06:09:00+00:00,1000.0,1000.0,0.0,HOLD,-37959.95981653005,35.893640860995724,6.917689372851341e-05
2025-09-02 06:10:00+00:00,1000.0,1000.0,0.0,HOLD,-37971.322315595105,38.32088178558439,4.7418391913904e-05
2025-09-02 06:11:00+00:00,1000.0,1000.0,0.0,HOLD,-37971.322315595105,39.61661542434253,3.762648289997216e-05
2025-09-02 06:12:00+00:00,1000.0,1000.0,0.0,HOLD,-37932.17446444422,39.261331637475564,7.465300653658569e-05
2025-09-02 06:13:00+00:00,1000.0,1000.0,0.0,HOLD,-37942.39388923696,39.56064090620753,7.99004551550805e-05
