timestamp,value_usdc,z,prob,action,fees_usdc_acum,long_ops_acum,short_ops_acum
2021-01-05 02:00:00+00:00,300.0,1.5589872307245027,0.4484154569016454,HOLD,0.0,0,0
2021-01-05 03:00:00+00:00,300.0,0.36789760080700384,0.49314755529974735,HOLD,0.0,0,0
2021-01-05 04:00:00+00:00,300.0,-0.6560620133051854,0.5276741028953348,HOLD,0.0,0,0
2021-01-05 05:00:00+00:00,300.0,-1.148965745074149,0.5283998240864797,HOLD,0.0,0,0
2021-01-05 06:00:00+00:00,300.0,-1.1198943597900624,0.5681575618072389,HOLD,0.0,0,0
2021-01-05 07:00:00+00:00,300.0,-0.8482858799599331,0.4557680716572956,HOLD,0.0,0,0
2021-01-05 08:00:00+00:00,300.0,-1.34654150532939,0.4724610332390302,HOLD,0.0,0,0
2021-01-05 09:00:00+00:00,300.0,0.16587780813006164,0.47831593492290997,HOLD,0.0,0,0
2021-01-05 10:00:00+00:00,300.0,-0.7301137098225615,0.47496735693555064,HOLD,0.0,0,0
2021-01-05 11:00:00+00:00,300.0,1.139671900361184,0.4684905512795772,HOLD,0.0,0,0
2021-01-05 12:00:00+00:00,300.0,1.5377763176316257,0.5066691823168075,HOLD,0.0,0,0
2021-01-05 13:00:00+00:00,300.0,1.055205904616235,0.45383762930598204,HOLD,0.0,0,0
2021-01-05 14:00:00+00:00,300.0,1.2932786529195222,0.5645805359468866,HOLD,0.0,0,0
2021-01-05 15:00:00+00:00,300.0,0.2986188296625139,0.4931620024235818,HOLD,0.0,0,0
2021-01-05 16:00:00+00:00,300.0,0.868446410387336,0.5166811220907354,HOLD,0.0,0,0
2021-01-05 17:00:00+00:00,300.0,1.0199827318051917,0.48593330836816845,HOLD,0.0,0,0
2021-01-05 18:00:00+00:00,300.0,1.688591303406588,0.5935141381761754,HOLD,0.0,0,0
2021-01-05 19:00:00+00:00,300.0,1.102432125819285,0.6164453145873584,HOLD,0.0,0,0
2021-01-05 20:00:00+00:00,300.0,0.7523593068112517,0.5450352925261669,HOLD,0.0,0,0
