timestamp,value_usdc,z,prob,action
2025-07-01 01:40:00+00:00,300.0,0.3810675599621606,0.1766182057518442,HOLD
2025-07-01 01:45:00+00:00,300.0,0.09691535540066178,0.09353616712057322,HOLD
2025-07-01 01:50:00+00:00,300.0,-0.8903530508793481,0.4502139608089651,HOLD
2025-07-01 01:55:00+00:00,300.0,-0.9197649941135141,0.4692778038308631,HOLD
2025-07-01 02:00:00+00:00,300.0,-1.559412440605224,0.8235405710140045,HOLD
2025-07-01 02:05:00+00:00,300.0,0.2715724808005793,0.14037709570276957,HOLD
2025-07-01 02:10:00+00:00,300.0,0.943732771284306,0.48547236893769724,HOLD
2025-07-01 02:15:00+00:00,300.0,0.46615544350673255,0.2126288863716196,HOLD
2025-07-01 02:20:00+00:00,300.0,0.43358837075974543,0.19738346645113322,HOLD
2025-07-01 02:25:00+00:00,300.0,0.8717197612133876,0.438403057888318,HOLD
2025-07-01 02:30:00+00:00,300.0,-1.2470642006470043,0.6782018256495393,HOLD
2025-07-01 02:35:00+00:00,300.0,-2.0437085828779766,0.9438107062915776,OPEN
2025-07-01 02:40:00+00:00,299.785372971377,-2.1328334046825157,0.9548447592147257,IN_POS
2025-07-01 02:45:00+00:00,299.91239802848816,-1.2586854302887973,0.6841363263390372,IN_POS
2025-07-01 02:50:00+00:00,299.8660318748877,-1.192791448888321,0.6463553450490972,IN_POS
2025-07-01 02:55:00+00:00,299.98585511186656,-0.613893726109784,0.2851929107513635,CLOSE
2025-07-01 03:00:00+00:00,300.0,-0.17733860732524226,0.11373601610814726,HOLD
2025-07-01 03:05:00+00:00,300.0,-0.07129974633837574,0.08951335524449934,HOLD
2025-07-01 03:10:00+00:00,300.0,1.4385471543770803,0.7794906808698157,HOLD
2025-07-01 03:15:00+00:00,300.0,1.6866415732140763,0.8680898261498989,HOLD
2025-07-01 03:20:00+00:00,300.0,1.4891527880966937,0.7970147173968467,HOLD
2025-07-01 03:25:00+00:00,300.0,0.9891003348927379,0.5099654351086714,HOLD
2025-07-01 03:30:00+00:00,300.0,1.114131629785154,0.5926994526366642,HOLD
2025-07-01 03:35:00+00:00,300.0,1.1725575761503135,0.6289872250734199,HOLD
2025-07-01 03:40:00+00:00,300.0,1.1317520944755826,0.6068133054024005,HOLD
2025-07-01 03:45:00+00:00,300.0,1.2692418976768318,0.6916636151563913,HOLD
2025-07-01 03:50:00+00:00,300.0,0.8961442744933565,0.4548125068104864,HOLD
2025-07-01 03:55:00+00:00,300.0,1.689290367294374,0.8737170990520635,HOLD
2025-07-01 04:00:00+00:00,300.0,-0.928644706775937,0.47202310164070044,HOLD
2025-07-01 04:05:00+00:00,300.0,-0.6907695347810646,0.3262513050603136,HOLD
2025-07-01 04:10:00+00:00,300.0,1.1474475493586818,0.618726904910484,HOLD
2025-07-01 04:15:00+00:00,300.0,0.8510251405464728,0.4270089260217295,HOLD
